,000001.XSHG,000016.XSHG,000300.XSHG,399673.XSHE,000905.XSHG,000036.XSHG,000808.XSHG,399359.XSHE
2016-06-05,14.431635247656395,9.432005955695274,12.074358861225788,66.66677187325742,47.644285173368985,25.591071702290815,35.69558457447183,13.913111213951362
2016-06-12,14.389551038053844,9.379105635035069,12.005632172951474,66.10831266827648,47.64773203562777,25.058262683966202,35.38160849321441,13.80286300626953
2016-06-19,14.195378597571143,9.339690369106918,11.892758009072425,63.00355983790957,47.342943025057494,25.117439021468535,34.83415314324605,13.432028115889311
2016-06-26,14.073444774555995,9.248457449375017,11.784221804183394,62.800651057839936,46.92227737787697,24.60658727356612,34.84393517587849,13.223296680605449
2016-07-03,14.430373941860019,9.450637124149594,12.036057152552619,51.21460097374231,48.52474193199594,25.78842854150744,36.2482874024427,13.729426035466222
2016-07-10,14.684840263326688,9.470752106038953,12.147430417817265,52.371182730138784,50.14944853004208,26.983809985896695,37.40783422137524,13.958009905905438
2016-07-17,15.044784724497552,9.670169319434256,12.521908236578202,53.405078532781,51.199016431496396,27.865188861790234,38.41517907496616,14.330772622138662
2016-07-24,14.90854093178821,9.562526432480109,12.366658812071941,52.79436590787336,50.55334612466323,27.187429850094578,37.89873084113722,14.014834394700648
2016-07-31,14.82770303935905,9.59779761512419,12.374889172021923,49.1048990837156,49.02989636113808,27.561889801410526,38.25225637752093,14.181942949204283
2016-08-07,14.842624252730719,9.601706121770746,12.40233171790691,50.08821912015492,48.88448826518461,27.08625589606291,37.64947854818807,14.267236694437196
2016-08-14,15.243997498251582,9.93482189946555,12.785128311768611,49.397024778649396,49.04601014241826,27.741298511839346,38.038443523790605,14.717066948774384
2016-08-21,15.453741136365386,10.00532279006429,12.956943716272313,50.577808584646185,49.585726401225045,27.532812108439987,38.249095524790974,15.422309159075413
2016-08-28,15.530036261726393,10.110709377567675,12.95010190126125,44.38075379163436,48.541594734459295,27.290147654469887,38.40622308822934,15.18967354298555
2016-09-04,15.752540464203014,10.27902519261295,13.199078848762099,43.66213208697617,47.6043719153071,26.648796219947112,38.24091842946581,15.883799535792717
2016-09-11,15.822055163852289,10.251589755458703,13.192882365121283,44.16079248143706,48.51466699494752,26.65005007011666,38.54921096991987,15.91726450655375
2016-09-18,15.430358171313317,9.992739229611297,12.865648679742648,42.610003834938624,47.11219093841878,26.179923017577373,37.694234915145564,15.518608045489191
2016-09-25,15.614071751594002,10.094134352692258,13.005789009881846,42.67061215199406,47.937787725426396,26.300208283620165,38.23298943698248,15.611341457703551
2016-10-02,15.532968723856156,10.014194605452763,12.914423606809137,42.29555070618936,47.68645549432038,26.115548640988077,38.088420983093606,15.309584903058393
2016-10-09,15.532968723856156,10.014194605452763,12.914423606809137,42.29555070618936,47.68645549432038,26.115548640988077,38.088420983093606,15.309584903058393
2016-10-16,15.852888352160907,10.159845819282397,13.112363710364232,41.70926105296127,48.71548120597145,26.845302497229117,38.94224010379418,16.075390947283843
2016-10-23,15.997346894441057,10.30670892303103,13.214990245053151,40.801581985726536,48.337629432222705,26.65673725594278,38.63269715352749,16.834781913627655
2016-10-30,15.855491568716367,10.248039122049427,13.10665984798416,39.458551108687736,44.90619089505429,27.04688771180703,37.47761995703226,17.50377456895979
2016-11-06,15.781653489333726,10.192841029521297,13.012130533381592,38.9078152543002,44.304089834864435,26.468264100056032,37.077048922673384,17.47038728265414
2016-11-13,16.14822790058501,10.36563642414674,13.25836688030365,38.942351736654096,45.19084949187128,26.556507597735447,37.17220678377145,17.95084823122966
2016-11-20,16.138953081892822,10.358274954410641,13.244818949401393,38.98703378817467,45.38441039561331,26.375621384233714,37.16410285754196,18.21114763632114
2016-11-27,16.541285592982074,10.745278461949004,13.661691936092613,39.34555961182929,45.720397238781224,26.827906186621735,37.340006287429354,18.749462799347878
2016-12-04,16.462696643130553,10.86641695722272,13.72782319541282,39.195475390382185,44.84705001842381,26.819296808686246,36.94525442140595,19.470268240495145
2016-12-11,16.45077413709704,10.866496660400035,13.641846086462133,37.99515668167354,44.9432935334371,27.29658032478519,36.696022157582284,18.75984446297987
2016-12-18,15.884194655016582,10.237064020262718,13.040164232809735,36.396964228321465,47.77551580043775,27.62906304161496,36.86999583862721,17.994830775486278
2016-12-25,15.845536207855401,10.23731635722751,12.982397190551774,35.722281948988574,47.44553128986859,27.254999279678444,36.773846681065,18.347325182796407
2017-01-01,15.874578349362,10.23066734275853,12.978771681006027,35.74206101408156,47.3251490236163,27.818652735082644,37.00396337135043,18.284708427145677
2017-01-08,16.17111162561684,10.444881004941328,13.200486771887975,51.41433517349277,48.27229411492124,28.625419878440788,37.09599872315712,19.075451772695452
2017-01-15,16.03024295924637,10.475164434478122,13.149944128410494,49.45828803353215,46.83950883391105,28.012473178891295,36.30775093599587,18.709719531322197
2017-01-22,16.15555449293422,10.64640114962677,13.303668092625449,49.0445283106345,45.908039995749235,28.513505220078496,36.3297565997225,18.828154595874096
2017-01-29,16.329074413953855,10.806044617115473,13.455944898746102,48.88386452637868,46.50262538167833,28.304007832610324,36.63730977984871,17.93964760393749
2017-02-05,16.220821110570856,10.69618864695419,13.36395538463598,48.63082124433406,46.34275145002182,28.308374733191254,36.64157237802595,17.886481723894942
2017-02-12,16.51001043347238,10.814927439392351,13.525265241362312,49.26929893181146,47.36100642720641,28.500014015139232,36.81399946832892,18.54788779002356
2017-02-19,16.501473179992264,10.807608713565235,13.496369038232942,48.44463512815717,47.04929635879637,28.79819275451636,36.60392677102701,18.514258210869762
2017-02-26,16.776089927835855,10.906040655679089,13.688619928007723,49.45322730309126,47.75163813836189,29.85921798061654,37.579521066174365,18.753178046014135
2017-03-05,16.568519355272667,10.705508864673387,13.469538034001687,47.63617755273744,45.61044025026192,29.105947148111824,36.115649997875224,18.419209484240252
2017-03-12,16.500220538582163,10.652778695466623,13.464580856882774,48.33456399121846,45.63365746677473,29.620936335655575,36.085265125545384,18.195789039915475
2017-03-19,16.58408287193878,10.708271455308171,13.53522394636503,48.293246083848196,45.57515024584726,29.904758422706255,36.2941303843123,18.33387706810897
2017-03-26,16.661306865529188,10.721143900536502,13.617535018513113,48.318063564762426,45.531733818588144,32.01691527206495,37.22677349197081,19.434700528985
2017-04-02,16.352288134612316,10.646323409940004,13.499316932663227,46.60779170617779,41.255694880501764,31.598014232160303,36.64118859750198,19.344060911292033
2017-04-09,16.706928873122646,10.86151737551294,13.785478388463144,48.2021824012585,42.15780634634928,32.05711662474387,36.955634524408694,20.210703008056793
2017-04-16,16.51854714815848,10.751969813017636,13.674454417459096,46.3242225046228,40.13637715337026,31.657196566582037,36.44687400526162,20.541515744662654
2017-04-23,16.16524587627289,10.689196562567455,13.53484019193558,45.175554136828836,38.19582294844163,31.211063544533797,36.7008455377528,20.655589486348106
2017-04-30,15.529842288715464,10.42300396439666,13.04822698975726,45.37486508760123,36.08394790668052,29.235965763464066,35.814676645057226,20.165645825875192
2017-05-07,15.124284467406223,10.248902714542528,12.727542813519829,44.693755985536804,34.759944526315955,29.035959225684323,35.57267005027626,20.214537343888118
2017-05-14,15.116831884394243,10.524181301111014,12.839550621267389,44.0910834011645,33.48640606789971,28.392568569011768,35.202623418681796,19.946252564572234
2017-05-21,15.128583214838475,10.402799960512239,12.82141064354727,44.66078209519201,34.16161828091795,29.75073544764518,36.06205677852597,19.768565751498986
2017-05-28,15.298675086682724,10.871970474036951,13.190022800185497,43.45687857131823,33.400073098840984,29.95503684308329,35.87940640235233,19.880785533759116
2017-06-04,15.293338106387663,10.921559446634486,13.242079954383458,43.26099808942412,33.034775199335606,29.70419526739256,35.79637432081334,20.0177207944965
2017-06-11,15.532957762776869,10.969026857840163,13.425053575114271,44.657949009286924,34.25101696290174,31.062480568950388,36.94959381451953,20.285046987101687
2017-06-18,15.353383481048665,10.78540249474908,13.318342060248002,45.35713479468857,33.69362806157038,31.089851328487583,37.17061007392047,19.730459958005365
2017-06-25,15.560571088889729,11.046965710446354,13.638240031883,44.9997237481096,33.676342771459794,31.793935121134574,37.379783967394474,19.96633040799657
2017-07-02,15.709940114515007,11.108042488529613,13.751227847252503,45.1123155764487,34.392495647197585,32.10617010744162,38.075739562234226,20.107257801494438
2017-07-09,15.827274913198046,11.113554949646218,13.74589744202745,45.64250603227864,34.815367084128276,31.00956548545565,37.41163294400885,20.116018839400272
2017-07-16,15.913785989654242,11.324034470120209,13.900532158781138,43.22436873494599,34.197743660038924,31.268229289704884,36.702423924331875,20.448174574814317
2017-07-23,16.02132988297921,11.468433505802878,14.040383331345055,42.00357539639241,34.062892470727014,31.75663347577496,35.794799018645186,20.755934566452876
2017-07-30,16.140366790266032,11.497971449593514,14.094014348996021,43.34819550057311,34.460824098505576,31.37033423876479,35.651057715172286,20.577853250518483
2017-08-06,16.20994284081151,11.517379595025414,14.076994030841886,42.92848962103108,34.37712745886932,30.986932417154122,35.20070247954594,20.446109792531825
2017-08-13,15.914605048304033,11.275660654136434,13.819469156543251,43.40612433268674,34.03340459423519,31.78782825922232,35.71493668489374,20.16574933056389
2017-08-20,16.182179546535934,11.412170340630151,14.056811123428663,45.47403723965831,34.558790692809424,32.432802761824924,36.12546470188571,20.751776536374177
2017-08-27,16.513523513627977,11.928966570765043,14.456322493070708,44.284442719866604,33.93525037943599,32.17775961253998,35.629966617468845,20.103163381603597
2017-09-03,16.281675396089764,11.603427445534894,14.146118226061152,46.677907356303365,34.11552600115011,32.40319917736843,34.84515576766396,19.444110430092973
2017-09-10,16.308121601905576,11.579881641864533,14.168536760446619,47.21948562160522,34.32590613360059,31.680527054997736,35.20692787272875,19.424877663891877
2017-09-17,16.22072416485857,11.449042841172886,14.097918624085354,47.151986951812816,34.55210697846085,32.66349340161845,35.104949532234244,19.37766294768735
2017-09-24,16.25437688800712,11.534265350433808,14.177384948287413,46.67985102081298,34.32723545407156,33.400613367053126,35.09309307628526,19.19695046848554
2017-10-01,16.24691929907699,11.510134911231832,14.17304275387414,46.73900567629875,34.542501415565134,34.46724473051596,35.57897010230739,19.041539043983764
2017-10-08,16.24691929907699,11.510134911231832,14.17304275387414,46.73900567629875,34.542501415565134,34.46724473051596,35.57897010230739,19.041539043983764
2017-10-15,16.44775433974995,11.620721586436463,14.383809898750465,49.8700179150424,35.12208355040537,36.26671347163052,37.09648996234298,19.23901743818753
2017-10-22,16.415674724604226,11.731920370477374,14.458215394428699,48.57719031187007,34.137620238747765,37.01502925914718,37.27025921876327,19.26155337216635
2017-10-29,16.35206441342179,11.73901662730996,14.496558160134077,47.16143400835035,32.564844431514594,34.99713476674989,35.597028580336264,19.389255187971862
2017-11-05,15.716843455130922,11.561912980562667,14.155347425929078,48.89943993573514,30.227797118356424,34.097793756699495,34.26795720903739,19.075613872322073
2017-11-12,15.981791399607488,11.65255162931795,14.372880573941357,51.193518353513625,31.200012138191948,36.198073840728085,35.15518468384512,19.06160125132852
2017-11-19,15.863474963143746,11.85084954234292,14.40396721455034,49.14087209164832,29.903657738207457,35.941557034362475,34.61526699719309,18.89937940545355
2017-11-26,15.78849822838871,11.880021850367932,14.424576433885454,47.725484237968814,29.450484224336076,33.582208143051915,33.50910250693479,18.68760016490529
2017-12-03,15.582419817437628,11.538588188947774,14.075651530199051,48.78110920993647,29.668831325955473,32.90029664242374,33.37136885455144,18.449391632012603
2017-12-10,15.491947892949783,11.576815233289167,14.067051930980861,48.20202512298774,29.19754446913993,33.328675292511264,33.406815749388976,18.48816798186156
2017-12-17,15.389507334756694,11.390796224620187,14.04543889756578,47.76065104170344,28.940708836642052,34.94285729490556,35.23726163507011,18.155994794159223
2017-12-24,15.587841671573097,11.628610523715048,14.307484995897124,47.36226389085088,29.021801600165446,36.281226909387954,35.80681859405236,18.1040611404045
2017-12-31,15.739609366554165,11.696431478820521,14.382636540387997,46.60319212902421,29.088426899714086,36.38402684234146,35.57848156209162,17.764955743610887
2018-01-07,16.114371351248636,11.97295596546755,14.741128635607486,45.34520928541982,29.874701631477446,37.90039666065662,36.041570371007765,18.080901032766135
2018-01-14,16.3104165409356,12.272228387478824,15.03372068824168,44.467443884166556,29.76982885548327,39.445178557365885,36.57876416861221,17.97342347357452
2018-01-21,16.698189232915812,12.827031568862184,15.45282836348786,42.855472603301386,29.263377494262404,38.56140009206325,35.919204665432446,17.993610824797393
2018-01-28,17.055726750029883,13.102917743626284,15.85913896532393,45.417552793799224,29.79084487806475,39.591650409889425,36.293486752580215,18.381517637953504
2018-02-04,16.665399994784668,13.102471812105263,15.578077481322211,42.27774159194222,28.12582727848089,37.86667183821434,34.3707234980286,17.788699164848232
2018-02-11,15.015373980122368,11.650933756798384,13.946304405533859,39.46689849056028,26.05809135926,34.506178688049005,31.857451863298596,16.35325565688387
2018-02-18,15.289057843838052,11.7934940933784,14.258504398444156,41.91522224400712,26.91224092294804,36.27259571776077,33.21215176954516,16.42745755540727
2018-02-25,15.734550615763226,12.155222447368681,14.671423962682217,42.64189648754785,27.61305018165001,37.31714727333803,33.601941244113156,16.949205315486434
2018-03-04,15.620346250426424,11.749620049200727,14.32126033683092,44.32148046896647,28.509075243893857,36.859184013598345,34.23342971715821,17.06866023394556
2018-03-11,15.857420289330465,11.843714075564662,14.546146677376182,46.50274759928486,29.122265109605415,36.98902355679622,36.32882322070383,17.296943582362463
2018-03-18,15.604111255196264,11.662494539433522,14.2848874790651,45.822978205816746,28.713882556969192,37.283062118177334,35.73374154208269,16.913740835122532
2018-03-25,14.931479734413328,11.317610686952197,13.76455693226608,42.41562105857997,26.891153089169908,35.393269003215565,35.46612743302747,16.49688116060916
2018-04-01,14.773806266246511,10.912336257338266,13.50018879868736,47.36683168563866,27.670825429122463,32.576583244173925,37.170020052401654,15.829266907206586
2018-04-08,14.523826800231033,10.744481597116877,13.298125862845815,44.31017494350561,27.10248322331625,33.41390247730958,36.71299004039289,15.56194413539153
2018-04-15,14.687754490024707,10.856102742129208,13.437570656887038,43.7931321170205,27.095560270908752,32.8737739228478,36.4994834433452,15.465275689960738
2018-04-22,14.198966321418848,10.587761110366477,13.047569248629118,42.062304954556026,25.83652071198815,32.126023301125905,35.45014117346887,14.96297828670842
2018-04-29,14.014565080930849,10.563061787018267,12.892179330859117,39.36379065759406,25.431203483668927,31.181384927466617,35.46679500309439,15.096333157860842
2018-05-06,13.90091117670613,10.341611130416767,12.778316986920535,39.21983899337454,25.487621318654494,30.029898785316036,35.79044881378579,14.761060784734712
2018-05-13,14.256962022116264,10.648645955995972,13.128243901082813,39.94073665818827,25.87870560411041,32.052032307916974,36.4127844026552,14.855225214950448
2018-05-20,14.388282550198255,10.746285119487371,13.243826903958809,39.675815834617055,25.934371440152923,32.81206695609917,37.24850587589352,15.052838141754085
2018-05-27,14.14003453300583,10.372138032472272,12.876641325385252,38.561436787803274,25.64546417799206,32.22908843717989,38.374260478726974,14.947020255561913
2018-06-03,13.827270279491643,10.2501146699522,12.681251332390685,36.543048287019936,24.691404380797554,33.55790047179325,36.45652338997648,14.57690704463207
2018-06-10,13.783037096738097,10.20414190667551,12.654177929254214,36.34281528114656,24.62044714563295,34.37147936315658,37.09804056335587,14.392315841589154
2018-06-17,13.648856783859477,10.550069840581202,12.731309247382454,34.70558762635759,23.726155051917928,33.439616324599776,35.629611521594775,14.418872808590146
2018-06-24,13.07579969754334,10.214115728824408,12.272413535678655,32.562338912920374,22.407880970472007,32.80156758011344,35.49693307043216,13.892753125613936
2018-07-01,12.904999512216222,9.907977374163714,11.937045596582871,33.97551921091015,22.59567688491394,31.726724675120902,35.1675067444256,13.64305233689186
2018-07-08,12.519925718540488,9.704278136761536,11.553309575499155,31.932839350682805,21.60547242197812,30.853863945481013,33.42511999585448,13.54389188670995
2018-07-15,12.932849982816728,9.918428962282729,11.932503746946994,34.44954556612614,22.622583647631355,32.452503461757345,36.19447685836518,13.855450122556677
2018-07-22,12.917316143866856,9.951379923957584,11.913571019562664,33.98588360116283,22.497162756989333,31.92456739806292,35.18703085510916,14.089947551841208
2018-07-29,13.103845442641763,10.096921416757686,12.035829839945423,33.68099524947057,22.82871237753227,31.886212880550637,33.75836736047734,14.583483334725042
2018-08-05,12.528477282558708,9.749818838765556,11.457950996177594,30.773863977183165,21.325621682629787,28.231808898324587,31.07638550756113,14.200407031114214
2018-08-12,12.760211570225009,10.041401709655696,11.717550608553376,31.35690772781756,21.57565391997056,28.610733771284284,31.348843668113798,14.429354827292611
2018-08-19,12.156804637921429,9.606321773159928,11.16265950894462,29.649993562682287,20.40441305898364,26.443885911353256,29.163844377735526,13.776842090816533
2018-08-26,12.36553254037076,9.86739885462968,11.402455398015288,30.206088667194344,20.3431310105546,27.159677044043395,29.307530496293996,13.870458012153668
2018-09-02,12.106245585558739,9.627631842686775,11.212357912827857,29.682008369297062,20.036402864036326,27.017489922190617,29.02239345231712,13.534100063393195
2018-09-09,11.98913557097472,9.530686247289893,11.053918473075711,29.385697749293044,19.919018190580985,26.49783361045549,28.810851221984077,13.27108203114497
2018-09-16,11.922416459736258,9.547951882804616,11.003955874787856,28.07514533925905,19.431099679676763,26.27083739293685,27.098389522931395,13.251641580656033
2018-09-23,12.475020471848945,10.088431918981577,11.589801604731072,28.88544309543113,19.99893914562332,28.35538091149277,27.85110396943488,13.737854445636703
2018-09-30,12.583967619179955,10.236050533125416,11.708456373942129,28.571908414242813,20.0043411999958,29.326503214274187,28.661696062401642,13.873145218402465
2018-10-07,12.583967619179955,10.236050533125416,11.708456373942129,28.571908414242813,20.0043411999958,29.326503214274187,28.661696062401642,13.873145218402465
2018-10-14,11.673774483101727,9.6660910711297,10.91102184583605,29.952052409358632,17.923537127456445,26.991326763100325,26.00279529180232,12.980953328688132
2018-10-21,11.447953000763372,9.617610915593309,10.785039053148077,29.62754816446956,17.20740862964119,26.60576394876771,24.597941548112114,12.66846727953473
2018-10-28,11.666046924037458,9.768464295897468,10.95016204538459,29.579275000823415,17.66375103052082,24.518020200415076,25.14354222087709,12.893021853309687
2018-11-04,11.843612179583143,9.712541313595015,11.087254629278013,31.61502721812857,19.313183109109975,24.368834143785822,27.60561911150339,13.177181202959597
2018-11-11,11.469829916555803,9.314474991144158,10.662363806449688,31.19192209571961,19.00602435405105,23.36789668143447,27.151200812893194,12.714832946178932
2018-11-18,11.780138757224835,9.353954494778208,10.856995171431729,32.89540435934245,20.233985250413102,23.53255424850641,27.882974492830968,13.140371398870894
2018-11-25,11.373675373630661,9.13813069283881,10.533236987142583,30.44923157931961,19.02651132286706,23.107439664693988,27.316301073969143,12.679758735402523
2018-12-02,11.460960607459318,9.200808397485229,10.600817340727868,31.215310283945186,19.03119835360265,23.55680620689932,27.48231139086352,12.779296330039115
2018-12-09,11.526444621363579,9.220477078128885,10.633945644119764,31.321246565612174,19.171743065794253,24.246533432157673,26.715793276590748,12.969886713380344
2018-12-16,11.478658435318147,9.220293255341746,10.601067340164398,30.773790561369122,18.888355788501006,24.713184065607507,25.681043460865897,13.15515812639336
2018-12-23,11.123155169697755,8.581854657443909,10.309935145044948,29.678746723997797,16.651500596076108,23.333429339330316,24.685941978083317,12.884134780912229
2018-12-30,11.031325382696492,8.535403307307936,10.250494018521215,28.995539466737686,16.448373474607507,24.005957659887027,24.988295290939973,12.83875015518348
2019-01-06,11.117776991085336,8.578534649155644,10.312148324622514,29.860741252239187,16.589286524985184,23.955923368160477,24.217242738280653,12.750566070733562
2019-01-13,11.279812825619548,8.657954313263005,10.452384152146742,30.050894518201027,16.99882374757167,24.965400302956127,24.36123590872804,12.799772470413098
2019-01-20,11.486945385104331,8.855587822587342,10.681689745256081,30.45029649712351,17.12629497830719,26.455034406502513,25.310515176448703,13.024182239992285
2019-01-27,11.549249958331432,8.961608561979231,10.759909551000646,30.358518040446295,17.05899624692625,26.507068532997756,24.959511012437325,12.80728242654283
2019-02-03,11.720721628707048,9.229849743684497,11.03240133884528,30.601494182314653,16.98439236229453,26.863379788217248,25.191232884130578,12.916658539986058
2019-02-10,11.720721628707048,9.229849743684497,11.03240133884528,30.601494182314653,16.98439236229453,26.863379788217248,25.191232884130578,12.916658539986058
2019-02-17,11.956626390991806,9.238207482306425,11.228743486829236,32.40861360471877,17.78673382541741,28.005261336659885,26.69835593953256,13.25385590073763
2019-02-24,12.490738764106379,9.542326647653729,11.732521721377386,36.52928422701596,19.262650846412118,28.337525101856194,26.911854673339764,13.54910264797159
2019-03-03,13.355977894711634,10.207095680141595,12.531970484607191,53.31101049052209,23.056478219755707,30.02292370048049,30.53070473060604,14.371924687701778
2019-03-10,13.181241510050757,9.745009192617989,12.183275364716902,54.01189729799109,23.69513523886539,28.51040981721524,30.596576793545356,14.256480075640287
2019-03-17,13.370963670724047,9.868941963687032,12.357786443706159,55.25768301447629,24.28135905335731,29.87211772538338,31.740262273694636,14.469311299281335
2019-03-24,13.699420319701078,9.965486009510785,12.599992759906735,55.8044765825943,25.36579312506283,30.75451398977329,33.24880750767796,14.806205664047551
2019-03-31,13.643956157916683,10.027874131625946,12.703763324799041,55.82931994218011,25.338100628628236,30.910660112457773,33.656992322052005,14.680735571852033
2019-04-07,14.399434915007616,10.485551347997637,13.341470326115003,57.3822765641954,26.913600020993368,31.644093683671578,34.45261924158873,15.562644092314533
2019-04-14,14.114825516339199,10.32493877249897,13.076946101412464,55.23890771130345,26.292143869395566,32.19615643640442,33.82292683142563,15.168221868260039
2019-04-21,14.495552225952144,10.73322585344292,13.501035843554488,57.2173099937031,26.8320643377879,33.311716508471875,33.80173561039431,15.443623516255057
2019-04-28,13.648302149823266,10.139182165243922,12.698230708476785,60.664867440853776,26.325846452853582,31.1502354658517,32.84924901905123,14.121331292559361
2019-05-05,13.731417693560573,10.056503498359007,12.57849206306137,57.13829766843046,28.70729727344947,31.9144258424271,35.164745669211044,13.92534917292974
2019-05-12,13.09676683391796,9.558401863964376,11.982415041148602,54.85065301534228,27.41048443792873,30.707208059859347,33.38333748827767,13.283207991354649
2019-05-19,12.845008187727398,9.381705321210863,11.75033619659386,53.30597127075283,26.790950560334828,31.071141591061473,33.2489597236588,13.034558180967988
2019-05-26,12.732906825358642,9.356580431482149,11.645675187299707,52.19320298612428,26.225775546935296,30.060911059629383,32.18733750964601,12.898943319294185
2019-06-02,12.942605665053602,9.422128701585159,11.757379802596736,53.12170873363497,26.621111285817197,30.68726689342795,32.34727991773451,13.172048261817324
2019-06-09,12.678268996222574,9.397337967577927,11.606021454750694,51.06811780945239,25.331244525151746,29.83741649161111,30.14520854000152,12.94458556829819
2019-06-16,12.909385000953982,9.549454268855548,11.816009974248042,52.39176726167264,25.921132311025893,31.336082417043585,31.249625879801794,13.118769430176984
2019-06-23,13.454827114879624,10.18755576349851,12.498702779392712,51.453535667671005,23.85105751893569,32.892337148637495,33.88949112262246,13.806838313316513
2019-06-30,13.363143231562375,10.133960361815925,12.45223813550809,51.51978201745561,23.53478009720904,33.416417102627676,34.41819116410829,13.703003240435162
2019-07-07,13.504513882780353,10.20588382997745,12.631447121232197,52.4164267422754,23.949376996661517,33.69646342219317,35.569037201599635,13.858067974589376
2019-07-14,13.149795404131588,9.981425064636065,12.334551203619194,51.213250360273165,23.118457835798296,33.20171556371299,35.072886584071405,13.508135152262193
2019-07-21,13.126369383348923,9.93235262210632,12.309256042342835,51.60180222386924,23.244651220773594,31.684480759575585,34.402832158202735,13.619155428670762
2019-07-28,13.197851941774479,10.028040747191676,12.42985273854265,52.948192271048306,23.33268784540703,31.83458089755993,35.028987949336006,13.85959843701879
2019-08-04,12.840586881850989,9.735460126599463,12.10841698467878,51.86662667261293,22.911672339206095,31.132660949343013,34.15920734938652,13.554358734618035
2019-08-11,12.446970747993328,9.504040719540605,11.75262014460924,50.79944873360891,21.867044031646316,30.911823867361676,33.850598447831054,12.981609689467719
2019-08-18,12.547843719722389,9.532694859321913,11.844035263709724,52.37218819116789,22.466331378600326,32.651685850743995,35.387611328746424,13.09370797212768
2019-08-25,12.838638373583008,9.699031855324519,12.084893845580863,54.80613246372655,23.45681001703989,34.40278246672612,37.381461710910344,13.281195109219217
2019-09-01,12.678385256410584,9.489911443976334,11.903198093682263,56.528206144734874,24.20107940673403,34.68295496342532,37.47693500943324,13.068178646233521
2019-09-08,13.246822164346824,9.796096764067954,12.300904184636611,59.93533682342661,25.77457455956557,34.602352483485795,38.10127804413036,13.408723698745314
2019-09-15,13.388225394505403,9.85614178165733,12.39192648700108,60.6158830052444,26.19083538178265,33.835585791622336,37.96208991316228,13.491648589172113
2019-09-22,13.268277160974561,9.755288755043484,12.282209150924952,60.19426331866436,26.029231088849066,34.83446230154747,38.54602843904281,13.391740707042304
2019-09-29,12.971599737887585,9.636985409502557,12.038838350227453,58.348439588934106,25.066431201194582,34.78263665486648,37.63661015260805,13.013490426026115
2019-10-06,12.85111083226648,9.550959772149387,11.933209442668144,57.35129623940431,24.756645217548275,34.3614898619965,37.45987083570415,12.956529754030074
2019-10-13,13.164310869275178,9.798913685275563,12.229879175822012,58.71855309261944,25.342078824882968,34.88396906559596,38.69242523287159,13.231546595479907
2019-10-20,13.009263458428379,9.759035285485194,12.117757329322544,57.92437316400393,24.923624078932534,33.94746076602804,38.92103369681177,13.084745124773738
2019-10-27,13.017049599695774,9.80923854471746,12.145735329331199,54.468000621291374,25.09935296214725,33.608198095240134,37.5258818148259,12.909350868116151
2019-11-03,12.922405390701632,9.69181401405463,12.02383021016364,56.17580385384117,26.279839452300262,34.03475684731856,38.35827273737636,12.552973443724786
2019-11-10,12.955984410628268,9.712639827803187,12.073803948333568,57.91055625682623,26.398850277504064,34.45327826338791,39.05883005246338,12.525187675794625
2019-11-17,12.620400532301359,9.501027203490446,11.783568777229991,57.22757316653053,25.8253277601747,34.69754485077075,39.02122449494037,12.164237970920285
2019-11-24,12.584537237381621,9.415139781121548,11.70988630099234,57.48928041169222,25.984895484593764,34.04965665065351,37.983461405860695,12.254029991898657
2019-12-01,12.54052324691272,9.370883413584158,11.666903449981852,57.044232878997384,25.93211622260254,32.7610165919051,37.011211288387415,12.339478121194425
2019-12-08,12.703333759208844,9.456034362406731,11.826607006857381,59.742953698577026,26.588374913770156,33.68877351668685,37.45406035914841,12.419807778963012
2019-12-15,12.880132941812064,9.67433217398336,12.04569973540322,61.024430524814974,26.931674942251043,33.50889445087268,37.781273282213384,12.582447343863693
2019-12-22,13.038841251985772,9.91412149649966,12.329155558210642,55.14142252670341,24.93229951170761,33.410475687847295,36.41383815296088,12.855616676672962
2019-12-29,12.951266680028885,9.911795147712386,12.32886320209189,55.53190094672346,24.875949938313646,33.74952277973359,36.34476365876161,12.756960871286577
2020-01-05,13.300003601149054,10.097738446240134,12.664442286064478,58.007588205510956,25.801829135848507,32.69562171719813,37.18307071264563,13.15915028891493
2020-01-12,13.298996629364572,10.011304690171094,12.657827159344736,60.074875480432254,26.268123615332396,33.66358948807879,38.41364365042919,13.172963320126263
2020-01-19,13.212369258636963,9.897940916080938,12.586789304645063,61.16792907264619,26.36237297442232,33.68625361915412,39.22207179688833,13.069476957705351
2020-01-26,12.79778292851619,9.587631476569822,12.185821797977708,62.19159996225377,25.632772838745574,31.899940087412517,39.2450279723276,12.481928179483184
2020-02-02,12.79778292851619,9.587631476569822,12.185821797977708,62.19159996225377,25.632772838745574,31.899940087412517,39.2450279723276,12.481928179483184
2020-02-09,12.417032515780024,9.231008978529465,11.801693060262789,67.88289145486989,25.21263738329404,32.12085304906716,41.78016548319927,12.06212253897939
2020-02-16,12.586298968213308,9.338347668389423,12.016378385597665,69.91122625176611,25.66117783413379,32.39958145686626,41.55863801591725,12.220779589504922
2020-02-23,13.148647941409871,9.607562390128042,12.49381456757081,74.77445099952814,27.455856647353055,33.34724238084307,42.72869132364932,12.504833300439627
2020-03-01,12.469560851852922,9.148567244113403,11.810154497247304,66.6283614435985,26.135838234983012,31.719819680475428,40.89660362222415,12.15982817483964
